,x6,m6,x5,m5,x4,m4,x3,m3,x2,m2,x1,m1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0024937655860349127,0.11284992186795854,0.0024937655860349127,0.13419571492299098,0.0024937655860349127,0.1561615497634331,0.0024937655860349127,0.19999999994324127,0.0024937655860349127,0.2000000000035647,0.0024937655860349127,0.20000000000134607
2,0.004987531172069825,0.11503016776373569,0.004987531172069825,0.1362263724824901,0.004987531172069825,0.15807753027134322,0.004987531172069825,0.19999999994438777,0.004987531172069825,0.20000000000376286,0.004987531172069825,0.2000000000014019
3,0.007481296758104738,0.11709750420605154,0.007481296758104738,0.13814967913609236,0.007481296758104738,0.15985578827763178,0.007481296758104738,0.19999999994553463,0.007481296758104738,0.2000000000039853,0.007481296758104738,0.20000000000146181
4,0.00997506234413965,0.11906731264873287,0.00997506234413965,0.1399768869708326,0.00997506234413965,0.16151097591296015,0.00997506234413965,0.19999999994668116,0.00997506234413965,0.20000000000423593,0.00997506234413965,0.20000000000152754
5,0.012468827930174564,0.12095148659118557,0.012468827930174564,0.14171768180066655,0.012468827930174564,0.1630560206756848,0.012468827930174564,0.19999999994782786,0.012468827930174564,0.20000000000452134,0.012468827930174564,0.20000000000159948
6,0.014962593516209476,0.12275963841785029,0.014962593516209476,0.14338047386804506,0.014962593516209476,0.16450233861981375,0.014962593516209476,0.19999999994897447,0.014962593516209476,0.20000000000484555,0.014962593516209476,0.20000000000167795
7,0.017456359102244388,0.12449978240677008,0.017456359102244388,0.1449726208387599,0.017456359102244388,0.16586002144942064,0.017456359102244388,0.1999999999501211,0.017456359102244388,0.2000000000052173,0.017456359102244388,0.20000000000176393
8,0.0199501246882793,0.1261787520709625,0.0199501246882793,0.14650060209937765,0.0199501246882793,0.16713800071709245,0.0199501246882793,0.19999999995126772,0.0199501246882793,0.20000000000564397,0.0199501246882793,0.20000000000185855
9,0.022443890274314215,0.12780247201569628,0.022443890274314215,0.14797015718095807,0.022443890274314215,0.1683441918010814,0.022443890274314215,0.19999999995241438,0.022443890274314215,0.20000000000613638,0.022443890274314215,0.20000000000196316
10,0.02493765586034913,0.12937614477807372,0.02493765586034913,0.14938639720751498,0.02493765586034913,0.16948561999490602,0.02493765586034913,0.1999999999535611,0.02493765586034913,0.2000000000067042,0.02493765586034913,0.2000000000020786
11,0.02743142144638404,0.13090438511769006,0.02743142144638404,0.15075389569802325,0.02743142144638404,0.17056853079112458,0.02743142144638404,0.19999999995470766,0.02743142144638404,0.20000000000735887,0.02743142144638404,0.2000000000022074
12,0.029925187032418952,0.1323913201982275,0.029925187032418952,0.15207676332123943,0.029925187032418952,0.17159848623206822,0.029925187032418952,0.19999999995585438,0.029925187032418952,0.20000000000811569,0.029925187032418952,0.20000000000234763
13,0.032418952618453865,0.13384066666040334,0.032418952618453865,0.15335871000951093,0.032418952618453865,0.17258044901349773,0.032418952618453865,0.19999999995700096,0.032418952618453865,0.20000000000898463,0.032418952618453865,0.20000000000250417
14,0.034912718204488775,0.13525579144212616,0.034912718204488775,0.15460309699640806,0.034912718204488775,0.17351885585395302,0.034912718204488775,0.19999999995814755,0.034912718204488775,0.20000000000997653,0.034912718204488775,0.20000000000268106
15,0.03740648379052369,0.1366397607896645,0.03740648379052369,0.1558129807380746,0.03740648379052369,0.1744176814803192,0.03740648379052369,0.19999999995929424,0.03740648379052369,0.20000000001110022,0.03740648379052369,0.20000000000287602
16,0.0399002493765586,0.13799538044373347,0.0399002493765586,0.15699115023558802,0.0399002493765586,0.17528049442876123,0.0399002493765586,0.1999999999604409,0.0399002493765586,0.20000000001235738,0.0399002493765586,0.20000000000309795
17,0.04239401496259351,0.13932522906881842,0.04239401496259351,0.15814015894671407,0.04239401496259351,0.17611050572016868,0.04239401496259351,0.19999999996158754,0.04239401496259351,0.20000000001374446,0.04239401496259351,0.20000000000334683
18,0.04488778054862843,0.14063168640089554,0.04488778054862843,0.15926235222766216,0.04488778054862843,0.17691061134118866,0.04488778054862843,0.19999999996273413,0.04488778054862843,0.20000000001524332,0.04488778054862843,0.20000000000362553
19,0.04738154613466334,0.14191695719282574,0.04738154613466334,0.16035989105638368,0.04738154613466334,0.17768342934604156,0.04738154613466334,0.19999999996388065,0.04738154613466334,0.20000000001682308,0.04738154613466334,0.20000000000394333
20,0.04987531172069826,0.14318309176516544,0.04987531172069826,0.1614347726431307,0.04987531172069826,0.1784313322903635,0.04987531172069826,0.19999999996502735,0.04987531172069826,0.20000000001842963,0.04987531172069826,0.20000000000430296
21,0.05236907730673317,0.14443200377919987,0.05236907730673317,0.16248884842031663,0.05236907730673317,0.17915647561598053,0.05236907730673317,0.199999999966174,0.05236907730673317,0.20000000001998994,0.05236907730673317,0.20000000000471882
22,0.05486284289276808,0.14566548571159996,0.05486284289276808,0.16352383981432658,0.05486284289276808,0.1798608225239296,0.05486284289276808,0.1999999999673207,0.05486284289276808,0.20000000002139365,0.05486284289276808,0.20000000000518886
23,0.057356608478802994,0.14688522240917956,0.057356608478802994,0.16454135213099738,0.057356608478802994,0.18054616580150507,0.057356608478802994,0.19999999996846746,0.057356608478802994,0.20000000002251261,0.057356608478802994,0.20000000000574128
24,0.059850374064837904,0.148092803026658,0.059850374064837904,0.1655428868297881,0.059850374064837904,0.18121414700655425,0.059850374064837904,0.19999999996961412,0.059850374064837904,0.2000000000231709,0.059850374064837904,0.20000000000637408
25,0.062344139650872814,0.14928973159277656,0.062344139650872814,0.166529852416014,0.062344139650872814,0.18186627335791675,0.062344139650872814,0.19999999997076057,0.062344139650872814,0.20000000002317347,0.062344139650872814,0.20000000000711585
26,0.06483790523690773,0.15047743640560807,0.06483790523690773,0.16750357414351116,0.06483790523690773,0.18250393263369166,0.06483790523690773,0.1999999999719074,0.06483790523690773,0.2000000000222931,0.06483790523690773,0.20000000000798052
27,0.06733167082294264,0.15165727842297827,0.06733167082294264,0.1684653026899118,0.06733167082294264,0.18312840633827027,0.06733167082294264,0.19999999997305398,0.06733167082294264,0.2000000000202801,0.06733167082294264,0.20000000000900797
28,0.06982543640897755,0.15283055878618898,0.06982543640897755,0.16941622194196346,0.06982543640897755,0.18374088136381736,0.06982543640897755,0.19999999997420054,0.06982543640897755,0.2000000000168891,0.06982543640897755,0.20000000001022245
29,0.07231920199501246,0.15399852559295796,0.07231920199501246,0.17035745600789454,0.07231920199501246,0.1843424603415474,0.07231920199501246,0.19999999997534715,0.07231920199501246,0.20000000001188226,0.07231920199501246,0.20000000001168633
30,0.07481296758104738,0.15516238001741214,0.07481296758104738,0.1712900755569166,0.07481296758104738,0.18493417085198352,0.07481296758104738,0.19999999997649395,0.07481296758104738,0.20000000000505755,0.07481296758104738,0.2000000000134576
31,0.0773067331670823,0.15632328186015318,0.0773067331670823,0.17221510357183845,0.0773067331670823,0.18551697364089673,0.0773067331670823,0.19999999997764042,0.0773067331670823,0.19999999999627194,0.0773067331670823,0.20000000001561738
32,0.0798004987531172,0.15748235459918905,0.0798004987531172,0.17313352058899617,0.0798004987531172,0.18609176996827026,0.0798004987531172,0.19999999997878712,0.0798004987531172,0.19999999998547188,0.0798004987531172,0.20000000001828633
33,0.08229426433915212,0.158640690002314,0.08229426433915212,0.17404626948978155,0.08229426433915212,0.18665940820100815,0.08229426433915212,0.19999999997993398,0.08229426433915212,0.19999999997272092,0.08229426433915212,0.2000000000216235
34,0.08478802992518703,0.15979935235297807,0.08478802992518703,0.17495425989969812,0.08478802992518703,0.18722068974578857,0.08478802992518703,0.1999999999810805,0.08478802992518703,0.19999999995821194,0.08478802992518703,0.20000000002584392
35,0.08728179551122195,0.16095938233444762,0.08728179551122195,0.1758583722438197,0.08728179551122195,0.18777637440620065,0.08728179551122195,0.199999999982227,0.08728179551122195,0.19999999994229944,0.08728179551122195,0.20000000003127089
36,0.08977556109725686,0.16212180061090156,0.08977556109725686,0.17675946150149915,0.08977556109725686,0.18832718523770695,0.08977556109725686,0.19999999998337376,0.08977556109725686,0.1999999999254967,0.08977556109725686,0.20000000003839005
37,0.09226932668329177,0.1632876111388284,0.09226932668329177,0.17765836069807597,0.09226932668329177,0.18887381296492783,0.09226932668329177,0.19999999998452042,0.09226932668329177,0.19999999990846398,0.09226932668329177,0.2000000000479239
38,0.09476309226932668,0.16445780423753698,0.09476309226932668,0.17855588416696153,0.09476309226932668,0.1894169200179122,0.09476309226932668,0.1999999999856671,0.09476309226932668,0.19999999989199996,0.09476309226932668,0.20000000006098015
39,0.09725685785536159,0.16563335944361804,0.09725685785536159,0.1794528306117224,0.09725685785536159,0.18995714423739818,0.09725685785536159,0.19999999998681336,0.09725685785536159,0.19999999987699885,0.09725685785536159,0.20000000007943652
40,0.09975062344139651,0.1668152481707296,0.09975062344139651,0.18034998599458804,0.09975062344139651,0.19049510229327588,0.09975062344139651,0.1999999999879599,0.09975062344139651,0.19999999986441133,0.09975062344139651,0.20000000010649369
41,0.10224438902743142,0.16800443619299346,0.10224438902743142,0.18124812627501874,0.10224438902743142,0.19103139285557913,0.10224438902743142,0.1999999999891068,0.10224438902743142,0.19999999985516148,0.10224438902743142,0.20000000014814082
42,0.10473815461346633,0.16920188596755892,0.10473815461346633,0.18214802001959765,0.10473815461346633,0.1915665995530816,0.10473815461346633,0.19999999999025334,0.10473815461346633,0.19999999985010225,0.10473815461346633,0.2000000002166961
43,0.10723192019950124,0.1704085588094094,0.10723192019950124,0.18305043090243175,0.10723192019950124,0.19210129375099763,0.10723192019950124,0.1999999999914,0.10723192019950124,0.19999999984992298,0.10723192019950124,0.20000000034190513
44,0.10972568578553615,0.17162541692924901,0.10972568578553615,0.18395612011346446,0.10972568578553615,0.19263603717620506,0.10972568578553615,0.1999999999925465,0.10972568578553615,0.1999999998551058,0.10972568578553615,0.2000000006071625
45,0.11221945137157106,0.17285342534322232,0.11221945137157106,0.18486584869053097,0.11221945137157106,0.19317138441583995,0.11221945137157106,0.19999999999369292,0.11221945137157106,0.19999999986585162,0.11221945137157106,0.20000000120226177
46,0.11471321695760599,0.1740935536613007,0.11471321695760599,0.18578037978964268,0.11471321695760599,0.19370788531290334,0.11471321695760599,0.1999999999948396,0.11471321695760599,0.1999999998820408,0.11471321695760599,0.20000000206399107
47,0.1172069825436409,0.17534677775933988,0.1172069825436409,0.18670048090678512,0.1172069825436409,0.194246087280745,0.1172069825436409,0.1999999999959862,0.1172069825436409,0.19999999990325398,0.1172069825436409,0.20000000105594187
48,0.11970074812967581,0.17661408133807124,0.11970074812967581,0.18762692606346618,0.11970074812967581,0.1947865375567672,0.11970074812967581,0.19999999999713286,0.11970074812967581,0.19999999992873357,0.11970074812967581,0.19999999392067114
49,0.12219451371571072,0.17789645737060372,0.12219451371571072,0.18856049796732974,0.12219451371571072,0.19532978541452237,0.12219451371571072,0.19999999999827975,0.12219451371571072,0.19999999995745288,0.12219451371571072,0.19999998506251182
50,0.12468827930174563,0.179194909438355,0.12468827930174563,0.18950199015830954,0.12468827930174563,0.19587638435243157,0.12468827930174563,0.1999999999994261,0.12468827930174563,0.19999999998817186,0.12468827930174563,0.19999999098986132
51,0.12718204488778054,0.18051045295368792,0.12718204488778054,0.190452209150051,0.12718204488778054,0.19642689427667268,0.12718204488778054,0.20000000000057302,0.12718204488778054,0.20000000001950854,0.12718204488778054,0.2000000092330383
52,0.12967581047381546,0.18184411626587854,0.12967581047381546,0.19141197657563574,0.12967581047381546,0.196981883695314,0.12967581047381546,0.20000000000171947,0.12967581047381546,0.2000000000500456,0.12967581047381546,0.2000000150204305
53,0.13216957605985036,0.18319694164536546,0.13216957605985036,0.1923821313459968,0.13216957605985036,0.19754193194051864,0.13216957605985036,0.2000000000028662,0.13216957605985036,0.20000000007840527,0.13216957605985036,0.2000000060401122
54,0.13466334164588528,0.1845699861395205,0.13466334164588528,0.19336353182879745,0.13466334164588528,0.19810763143558466,0.13466334164588528,0.20000000000401286,0.13466334164588528,0.200000000103363,0.13466334164588528,0.1999999988760162
55,0.1371571072319202,0.1859643222914157,0.1371571072319202,0.1943570580549253,0.1371571072319202,0.19867959002371893,0.1371571072319202,0.20000000000515936,0.1371571072319202,0.20000000012391883,0.1371571072319202,0.19999999788646408
56,0.1396508728179551,0.1873810387112205,0.1396508728179551,0.1953636139591583,0.1396508728179551,0.1992584333757656,0.1396508728179551,0.20000000000630608,0.1396508728179551,0.20000000013934777,0.1396508728179551,0.19999999876744468
57,0.14214463840399003,0.18882124048796609,0.14214463840399003,0.19638412966090196,0.14214463840399003,0.199844807494606,0.14214463840399003,0.2000000000074529,0.14214463840399003,0.20000000014924463,0.14214463840399003,0.1999999993732313
58,0.14463840399002492,0.19028604942740135,0.14463840399002492,0.19741956379023637,0.14463840399002492,0.20043938133464023,0.14463840399002492,0.20000000000859963,0.14463840399002492,0.20000000015354039,0.14463840399002492,0.19999999964411275
59,0.14713216957605985,0.1917766040995707,0.14713216957605985,0.19847090586374339,0.14713216957605985,0.2010428495556218,0.14713216957605985,0.20000000000974635,0.14713216957605985,0.20000000015246433,0.14713216957605985,0.19999999977266192
60,0.14962593516209477,0.19329405967753654,0.14962593516209477,0.19953917871379365,0.14962593516209477,0.20165593543117827,0.14962593516209477,0.20000000001089283,0.14962593516209477,0.20000000014652583,0.14962593516209477,0.19999999984340622
61,0.15211970074812967,0.19483958754634462,0.15211970074812967,0.2006254409739979,0.15211970074812967,0.20227939393360933,0.15211970074812967,0.2000000000120394,0.15211970074812967,0.2000000001364405,0.15211970074812967,0.19999999988658643
62,0.1546134663341646,0.19641437465889444,0.1546134663341646,0.201730789622499,0.1546134663341646,0.20291401501797354,0.1546134663341646,0.20000000001318616,0.1546134663341646,0.20000000012308494,0.1546134663341646,0.1999999999147829
63,0.15710723192019949,0.19801962261279957,0.15710723192019949,0.2028563625835102,0.15710723192019949,0.20356062713015396,0.15710723192019949,0.20000000001433282,0.15710723192019949,0.20000000010740498,0.15710723192019949,0.19999999993408513
64,0.1596009975062344,0.1996565464196453,0.1596009975062344,0.2040033413861119,0.1596009975062344,0.20422010096544485,0.1596009975062344,0.20000000001547963,0.1596009975062344,0.20000000009035357,0.1596009975062344,0.19999999994782006
65,0.16209476309226933,0.2013263729352259,0.16209476309226933,0.2051729538776211,0.16209476309226933,0.20489335350625462,0.16209476309226933,0.20000000001662635,0.16209476309226933,0.20000000007283508,0.16209476309226933,0.19999999995787449
66,0.16458852867830423,0.2030303389164136,0.16458852867830423,0.20636647698694652,0.16458852867830423,0.20558135236984204,0.16458852867830423,0.200000000017773,0.16458852867830423,0.20000000005564697,0.16458852867830423,0.19999999996543186
67,0.16708229426433915,0.20476968866726603,0.16708229426433915,0.2075852395310608,0.16708229426433915,0.20628512049949216,0.16708229426433915,0.2000000000189196,0.16708229426433915,0.20000000003944984,0.16708229426433915,0.19999999997122117
68,0.16957605985037405,0.20654567123383097,0.16957605985037405,0.20883062505512012,0.16957605985037405,0.2070057412352705,0.16957605985037405,0.2000000000200662,0.16957605985037405,0.20000000002475046,0.16957605985037405,0.19999999997573967
69,0.17206982543640897,0.20835953710387686,0.17206982543640897,0.21010407469370895,0.17206982543640897,0.2077443638034166,0.17206982543640897,0.20000000002121282,0.17206982543640897,0.20000000001188567,0.17206982543640897,0.19999999997933313
70,0.1745635910224439,0.21021253436448642,0.1745635910224439,0.21140709003717612,0.1745635910224439,0.20850220926655966,0.1745635910224439,0.2000000000223596,0.1745635910224439,0.2000000000010471,0.1745635910224439,0.19999999998221593
71,0.1770573566084788,0.2121059042671235,0.1770573566084788,0.21274123598295938,0.1770573566084788,0.2092805769801861,0.1770573566084788,0.20000000002350618,0.1770573566084788,0.19999999999227683,0.1770573566084788,0.1999999999845663
72,0.17955112219451372,0.21404087614645267,0.17955112219451372,0.2141081435471409,0.17955112219451372,0.2100808516041611,0.17955112219451372,0.2000000000246527,0.17955112219451372,0.199999999985514,0.17955112219451372,0.19999999998649765
73,0.18204488778054861,0.21601866163591246,0.18204488778054861,0.21550951260610973,0.18204488778054861,0.2109045107214897,0.18204488778054861,0.20000000002579957,0.18204488778054861,0.19999999998060491,0.18204488778054861,0.19999999998810858
74,0.18453865336658354,0.21804044811983792,0.18453865336658354,0.21694711453214705,0.18453865336658354,0.2117531331197963,0.18453865336658354,0.2000000000269461,0.18453865336658354,0.19999999997733706,0.18453865336658354,0.19999999998945586
75,0.18703241895261846,0.22010739135889995,0.18703241895261846,0.21842279467982278,0.18703241895261846,0.21262840779408604,0.18703241895261846,0.2000000000280928,0.18703241895261846,0.19999999997546197,0.18703241895261846,0.19999999999058535
76,0.18952618453865336,0.22222060722279963,0.18952618453865336,0.2199384746723172,0.18952618453865336,0.2135321437319681,0.18952618453865336,0.20000000002923934,0.18952618453865336,0.19999999997472662,0.18952618453865336,0.1999999999915543
77,0.19201995012468828,0.22438116246165102,0.19201995012468828,0.2214961544280702,0.19201995012468828,0.21446628054446712,0.19201995012468828,0.20000000003038595,0.19201995012468828,0.19999999997487553,0.19201995012468828,0.19999999999238902
78,0.19451371571072318,0.22659006444537236,0.19451371571072318,0.2230979138584611,0.19451371571072318,0.2154329000063683,0.19451371571072318,0.20000000003153273,0.19451371571072318,0.19999999997568052,0.19451371571072318,0.19999999999310006
79,0.1970074812967581,0.22884824979880705,0.1970074812967581,0.22474591415652637,0.1970074812967581,0.21643423856932892,0.1970074812967581,0.20000000003267926,0.1970074812967581,0.1999999999769368,0.1970074812967581,0.19999999999372167
80,0.19950124688279303,0.23115657185933444,0.19950124688279303,0.22644239858504744,0.19950124688279303,0.21747270090804915,0.19950124688279303,0.20000000003382606,0.19950124688279303,0.19999999997847173,0.19950124688279303,0.19999999999426246
81,0.20199501246882792,0.23351578688354727,0.20199501246882792,0.22818969265970893,0.20199501246882792,0.2185508745538036,0.20199501246882792,0.20000000003497262,0.20199501246882792,0.19999999998015394,0.20199501246882792,0.19999999999473964
82,0.20448877805486285,0.2359265389303298,0.20448877805486285,0.22999020360955894,0.20448877805486285,0.2196715456595409,0.20448877805486285,0.20000000003611934,0.20448877805486285,0.19999999998187207,0.20448877805486285,0.199999999995156
83,0.20698254364089774,0.23838934334953943,0.20698254364089774,0.23184641898286645,0.20698254364089774,0.22083771592510254,0.20698254364089774,0.2000000000372658,0.20698254364089774,0.19999999998355225,0.20698254364089774,0.19999999999552395
84,0.20947630922693267,0.24090456880869687,0.20947630922693267,0.23376090425192245,0.20947630922693267,0.2220526206882187,0.20947630922693267,0.2000000000384125,0.20947630922693267,0.19999999998514312,0.20947630922693267,0.199999999995852
85,0.21197007481296756,0.2434724177948062,0.21197007481296756,0.23573629925572606,0.21197007481296756,0.22331974815447408,0.21197007481296756,0.20000000003955912,0.21197007481296756,0.1999999999866115,0.21197007481296756,0.19999999999614376
86,0.2144638403990025,0.24609290553493263,0.2144638403990025,0.237775313305359,0.2144638403990025,0.22464285969467834,0.2144638403990025,0.2000000000407059,0.2144638403990025,0.19999999998794268,0.2144638403990025,0.19999999999640505
87,0.2169576059850374,0.24876583728770404,0.2169576059850374,0.23988071876380285,0.2169576059850374,0.22602601107747297,0.2169576059850374,0.2000000000418525,0.2169576059850374,0.19999999998913667,0.2169576059850374,0.19999999999664028
88,0.2194513715710723,0.2514907839687352,0.2194513715710723,0.2420553429008599,0.2194513715710723,0.2274735744243884,0.2194513715710723,0.20000000004299906,0.2194513715710723,0.19999999999018664,0.2194513715710723,0.1999999999968528
89,0.22194513715710723,0.2542670560863933,0.22194513715710723,0.24430205781570455,0.22194513715710723,0.2289902605687437,0.22194513715710723,0.20000000004414567,0.22194513715710723,0.19999999999110843,0.22194513715710723,0.19999999999704227
90,0.22443890274314213,0.25709367598059685,0.22443890274314213,0.24662376821572699,0.22443890274314213,0.2305811413627444,0.22443890274314213,0.20000000004529223,0.22443890274314213,0.19999999999191623,0.22443890274314213,0.1999999999972159
91,0.22693266832917705,0.25996934837671903,0.22693266832917705,0.24902339684221736,0.22693266832917705,0.23225167130199015,0.22693266832917705,0.20000000004643895,0.22693266832917705,0.19999999999261614,0.22693266832917705,0.19999999999737159
92,0.22942643391521197,0.26289242928934803,0.22942643391521197,0.25150386734281605,0.22942643391521197,0.23400770761556108,0.22942643391521197,0.2000000000475857,0.22942643391521197,0.19999999999322618,0.22942643391521197,0.19999999999751542
93,0.23192019950124687,0.2658608933367383,0.23192019950124687,0.2540680844096214,0.23192019950124687,0.23585552769510323,0.23192019950124687,0.20000000004873236,0.23192019950124687,0.1999999999937543,0.23192019950124687,0.1999999999976442
94,0.2344139650872818,0.2688722995562034,0.2344139650872818,0.25671891103252154,0.2344139650872818,0.2378018424000728,0.2344139650872818,0.2000000000498788,0.2344139650872818,0.19999999999421544,0.2344139650872818,0.1999999999977639
95,0.2369077306733167,0.2719237558431182,0.2369077306733167,0.25945914276229715,0.2369077306733167,0.2398538033729436,0.2369077306733167,0.20000000005102558,0.2369077306733167,0.19999999999461887,0.2369077306733167,0.19999999999787405
96,0.23940149625935161,0.27501188217092637,0.23940149625935161,0.2622914789399052,0.23940149625935161,0.24201900202551654,0.23940149625935161,0.20000000005217228,0.23940149625935161,0.19999999999497461,0.23940149625935161,0.19999999999797313
97,0.24189526184538654,0.27813277278523424,0.24189526184538654,0.26521849093010597,0.24189526184538654,0.24430545732084685,0.24189526184538654,0.20000000005331903,0.24189526184538654,0.1999999999952854,0.24189526184538654,0.19999999999806473
